fullVisitorId,channelGrouping,device.deviceCategory,n_sessions,totals.hits,totals.pageviews,bounce_prop,weekend_prop,cluster,cluster_name
7424654781881934440,Organic Search,desktop,1,20.0,17.0,0.0,1.0,2,Weekend Warriors
7426804494460200831,Referral,desktop,5,28.0,22.0,0.2,0.0,1,Desktop Frecuente
7426824311652962659,Organic Search,desktop,2,56.0,39.5,0.0,0.0,0,Desktop Engaged
7427669167259347728,Organic Search,desktop,2,9.0,8.0,0.0,0.0,1,Desktop Frecuente
7428770824061226835,Organic Search,desktop,2,25.0,20.0,0.0,0.0,0,Desktop Engaged
7435052038545127483,Referral,desktop,32,15.0,11.0,0.15625,0.03125,1,Desktop Frecuente
7436604361557442905,Display,desktop,3,16.0,15.0,0.0,0.0,1,Desktop Frecuente
7438021961261408453,Referral,desktop,1,30.0,22.0,0.0,0.0,0,Desktop Engaged
7438635676004197181,Organic Search,desktop,2,16.0,14.5,0.0,1.0,2,Weekend Warriors
7440700674429439167,Organic Search,desktop,1,31.0,23.0,0.0,0.0,0,Desktop Engaged
7441074498173829277,Organic Search,desktop,14,5.5,4.0,0.0714285714285714,0.0,1,Desktop Frecuente
7441657642188873185,Referral,desktop,1,25.0,22.0,0.0,0.0,0,Desktop Engaged
7443749709958085466,Referral,desktop,1,19.0,17.0,0.0,0.0,0,Desktop Engaged
7444317848220127323,Referral,desktop,3,17.0,14.0,0.0,0.0,0,Desktop Engaged
7444340499297101269,Referral,desktop,2,23.5,19.0,0.0,0.0,0,Desktop Engaged
7445164027729340348,Referral,desktop,1,16.0,14.0,0.0,0.0,0,Desktop Engaged
7445235885559107095,Organic Search,desktop,83,2.0,2.0,0.3975903614457831,0.0,1,Desktop Frecuente
7446797504335369892,Referral,desktop,3,6.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
7447137895250670218,Direct,desktop,10,9.0,7.5,0.1,0.0,1,Desktop Frecuente
7449855264846001419,Direct,desktop,1,104.0,77.0,0.0,0.0,0,Desktop Engaged
7450862049722666646,Paid Search,mobile,4,7.0,6.5,0.25,0.25,3,Mobile Users
7451284399359627657,Organic Search,desktop,1,114.0,68.0,0.0,1.0,2,Weekend Warriors
7451784455034182787,Social,desktop,1,30.0,23.0,0.0,0.0,0,Desktop Engaged
7452591958167406113,Referral,desktop,3,4.0,4.0,0.3333333333333333,0.0,1,Desktop Frecuente
7453027015100594343,Direct,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
7454160401328902482,Organic Search,desktop,2,20.0,17.0,0.0,0.0,0,Desktop Engaged
7454455828968667509,Direct,mobile,1,25.0,21.0,0.0,0.0,3,Mobile Users
7455554400123317161,Referral,desktop,1,21.0,18.0,0.0,0.0,0,Desktop Engaged
7456688096098328743,Social,desktop,1,27.0,25.0,0.0,0.0,0,Desktop Engaged
7456947093763567293,Referral,desktop,5,27.0,21.0,0.0,0.0,1,Desktop Frecuente
7457632959414021289,Referral,desktop,3,22.0,15.0,0.0,0.0,0,Desktop Engaged
7459944171076059050,Organic Search,mobile,2,15.0,12.5,0.0,0.5,3,Mobile Users
7462494643176224339,Referral,desktop,2,9.5,8.5,0.0,0.0,1,Desktop Frecuente
7463172420271311409,Direct,desktop,16,47.0,35.5,0.0,0.125,1,Desktop Frecuente
7464225335009781401,Organic Search,desktop,2,7.5,6.5,0.5,0.5,1,Desktop Frecuente
7465611519094858811,Referral,desktop,6,14.5,10.0,0.1666666666666666,0.1666666666666666,1,Desktop Frecuente
7466083443246048335,Display,desktop,2,21.5,19.0,0.0,0.0,0,Desktop Engaged
7466690540565937255,Organic Search,mobile,1,14.0,13.0,0.0,0.0,3,Mobile Users
7467073874914897437,Organic Search,desktop,1,32.0,25.0,0.0,0.0,0,Desktop Engaged
7469641396207188649,Organic Search,desktop,1,15.0,13.0,0.0,0.0,0,Desktop Engaged
7470318193219952463,Referral,desktop,1,46.0,35.0,0.0,0.0,0,Desktop Engaged
7473469688253258626,Organic Search,desktop,6,1.0,1.0,0.8333333333333334,0.0,1,Desktop Frecuente
7474545646288919609,Direct,desktop,2,10.0,10.0,0.0,0.0,1,Desktop Frecuente
7476117049919443921,Referral,desktop,2,22.0,17.0,0.5,0.0,0,Desktop Engaged
7477146057219663265,Organic Search,tablet,1,66.0,50.0,0.0,1.0,2,Weekend Warriors
7477203212403257765,Organic Search,desktop,1,24.0,21.0,0.0,0.0,0,Desktop Engaged
7477634267430924328,Organic Search,mobile,29,8.5,7.5,0.2333333333333333,0.0,3,Mobile Users
7478106734160303595,Referral,desktop,7,24.0,19.0,0.0,0.0,1,Desktop Frecuente
7478762926279679155,Referral,desktop,1,86.0,60.0,0.0,0.0,0,Desktop Engaged
7478999854159501077,Referral,desktop,2,30.0,22.0,0.0,0.0,0,Desktop Engaged
7480579182178358481,Organic Search,desktop,3,130.0,86.0,0.0,0.0,0,Desktop Engaged
7481522828290694645,Organic Search,mobile,3,4.0,4.0,0.0,0.6666666666666666,3,Mobile Users
7483153644062928940,Referral,desktop,9,7.0,7.0,0.1111111111111111,0.0,1,Desktop Frecuente
7483600664917507409,Referral,desktop,25,16.5,13.5,0.2692307692307692,0.1923076923076923,1,Desktop Frecuente
7486685229070363442,Referral,desktop,2,31.5,22.5,0.0,0.0,0,Desktop Engaged
7486736560158559443,Organic Search,desktop,4,3.0,3.0,0.0,0.25,1,Desktop Frecuente
7487437966424965141,Referral,desktop,2,21.0,19.0,0.0,0.0,0,Desktop Engaged
7487628839720019888,Referral,desktop,1,20.0,18.0,0.0,0.0,0,Desktop Engaged
7488526074421709685,Referral,desktop,3,8.0,5.0,0.0,0.0,1,Desktop Frecuente
7488710348710523001,Referral,desktop,3,7.0,7.0,0.0,0.0,1,Desktop Frecuente
7493980643592684383,Organic Search,desktop,4,11.5,10.5,0.25,0.0,1,Desktop Frecuente
7495731308701213207,Organic Search,mobile,2,23.5,18.0,0.5,0.5,3,Mobile Users
7495862194798259656,Referral,desktop,1,41.0,29.0,0.0,0.0,0,Desktop Engaged
7496147812697146114,Referral,desktop,3,7.0,7.0,0.3333333333333333,0.0,1,Desktop Frecuente
7496201674620418944,Referral,desktop,1,11.0,10.0,0.0,0.0,0,Desktop Engaged
7497654040371634388,Referral,desktop,6,7.5,7.5,0.1666666666666666,0.0,1,Desktop Frecuente
7498845751524698890,Referral,desktop,3,29.0,20.0,0.0,0.0,0,Desktop Engaged
7499829957338497070,Organic Search,desktop,4,12.5,9.0,0.0,0.25,1,Desktop Frecuente
7501496730606583691,Direct,desktop,4,1.0,1.0,0.75,0.0,1,Desktop Frecuente
7503558141544554377,Direct,desktop,1,37.0,19.0,0.0,0.0,0,Desktop Engaged
7505608687492467483,Organic Search,desktop,2,15.5,13.5,0.0,1.0,2,Weekend Warriors
7505999967306814340,Organic Search,desktop,1,49.0,39.0,0.0,0.0,0,Desktop Engaged
7507699100891959218,Organic Search,desktop,1,28.0,20.0,0.0,0.0,0,Desktop Engaged
7510366323696167693,Referral,desktop,3,4.0,3.0,0.0,0.0,1,Desktop Frecuente
7511533079690059775,Referral,desktop,5,14.0,13.0,0.2,0.0,1,Desktop Frecuente
7514907909032668078,Organic Search,desktop,3,28.0,21.0,0.0,0.0,0,Desktop Engaged
7515865863351246169,Referral,desktop,11,8.0,7.0,0.0,0.5454545454545454,1,Desktop Frecuente
7517029078565627714,Organic Search,desktop,2,13.0,11.5,0.0,0.0,0,Desktop Engaged
7517997316226476864,Referral,desktop,6,11.5,11.5,0.1666666666666666,0.1666666666666666,1,Desktop Frecuente
7518393139882907658,Referral,desktop,1,15.0,13.0,0.0,0.0,0,Desktop Engaged
7518823341615485311,Direct,desktop,1,28.0,20.0,0.0,0.0,0,Desktop Engaged
7519685296264433379,Organic Search,desktop,4,4.5,4.5,0.0,0.25,1,Desktop Frecuente
7520548445569838487,Paid Search,desktop,3,15.0,13.0,0.0,0.0,1,Desktop Frecuente
7522022248849575139,Direct,desktop,2,22.0,18.0,0.0,0.0,0,Desktop Engaged
7522241323789304840,Referral,desktop,2,22.5,21.5,0.0,0.0,0,Desktop Engaged
7522971304903482159,Referral,desktop,1,16.0,15.0,0.0,0.0,0,Desktop Engaged
7524176002865422001,Organic Search,desktop,1,61.0,44.0,0.0,1.0,2,Weekend Warriors
7524315936765112211,Organic Search,desktop,1,75.0,52.0,0.0,1.0,2,Weekend Warriors
7524696809408974105,Organic Search,desktop,1,21.0,18.0,0.0,0.0,0,Desktop Engaged
7526395005987843712,Organic Search,desktop,2,17.5,16.0,0.0,0.0,0,Desktop Engaged
7527510721694637931,Organic Search,desktop,1,116.0,75.0,0.0,0.0,0,Desktop Engaged
7528605281471957603,Referral,desktop,4,15.5,14.5,0.25,0.0,1,Desktop Frecuente
7530827035841642644,Referral,desktop,5,4.0,4.0,0.2,0.0,1,Desktop Frecuente
7534352887152867436,Organic Search,mobile,2,34.0,26.5,0.0,1.0,3,Mobile Users
7534668743180719090,Referral,desktop,2,51.0,41.5,0.0,0.0,0,Desktop Engaged
7535069229429628764,Organic Search,desktop,3,30.0,25.0,0.0,0.3333333333333333,0,Desktop Engaged
7538330122216229269,Direct,desktop,2,22.5,16.5,0.0,0.0,0,Desktop Engaged
7539934390050787857,Organic Search,mobile,1,29.0,23.0,0.0,0.0,3,Mobile Users
7541330018561344090,Referral,desktop,6,4.5,3.0,0.3333333333333333,0.1666666666666666,1,Desktop Frecuente
7541337318748467634,Referral,desktop,5,9.0,9.0,0.0,0.2,1,Desktop Frecuente
7541670225563876393,Organic Search,desktop,1,84.0,58.0,0.0,0.0,0,Desktop Engaged
7542872879801361567,Referral,desktop,3,10.0,10.0,0.0,0.0,1,Desktop Frecuente
7544182239493168188,Referral,desktop,1,58.0,41.0,0.0,0.0,0,Desktop Engaged
7544229451088045395,Direct,desktop,1,24.0,17.0,0.0,1.0,2,Weekend Warriors
7545000103569508809,Referral,desktop,6,11.5,10.0,0.1666666666666666,0.6666666666666666,1,Desktop Frecuente
7545121588966245443,Referral,desktop,21,12.0,8.0,0.0,0.0,1,Desktop Frecuente
7545575276027340424,Direct,desktop,1,24.0,23.0,0.0,1.0,2,Weekend Warriors
7545791097611675575,Referral,desktop,8,7.0,7.0,0.0,0.0,1,Desktop Frecuente
7545946848283492417,Direct,desktop,2,19.5,16.0,0.0,0.0,0,Desktop Engaged
7547701694662050330,Organic Search,desktop,3,17.0,10.0,0.0,0.0,0,Desktop Engaged
7547767069516152606,Referral,desktop,3,7.0,5.0,0.0,0.0,1,Desktop Frecuente
7548511681521037018,Referral,desktop,23,4.0,3.0,0.1739130434782608,0.0,1,Desktop Frecuente
7549018693147139629,Organic Search,desktop,1,30.0,26.0,0.0,0.0,0,Desktop Engaged
7549308697995967647,Referral,desktop,26,1.0,1.0,0.5384615384615384,0.3846153846153846,1,Desktop Frecuente
7550860860945022922,Organic Search,desktop,1,20.0,16.0,0.0,0.0,0,Desktop Engaged
7552495546342257467,Organic Search,desktop,6,14.0,10.5,0.1666666666666666,0.0,1,Desktop Frecuente
7552589182628406304,Organic Search,desktop,32,5.0,5.0,0.21875,0.3125,1,Desktop Frecuente
7554501152738675328,Organic Search,mobile,8,3.0,3.0,0.375,0.5,3,Mobile Users
7557284395994307792,Referral,desktop,3,20.0,17.0,0.0,0.0,0,Desktop Engaged
7559237002238167612,Direct,desktop,2,14.5,13.0,0.0,0.0,0,Desktop Engaged
7559458489771407786,Organic Search,desktop,1,14.0,14.0,0.0,0.0,0,Desktop Engaged
7561014297963838461,Direct,desktop,12,19.5,14.5,0.0833333333333333,0.25,1,Desktop Frecuente
7561249229459674065,Organic Search,desktop,1,27.0,24.0,0.0,0.0,0,Desktop Engaged
7563365488424319047,Paid Search,desktop,2,13.0,11.0,0.0,0.0,0,Desktop Engaged
7563368779850101640,Referral,desktop,2,23.0,18.5,0.0,0.5,2,Weekend Warriors
7563655790456641337,Referral,desktop,1,26.0,20.0,0.0,0.0,0,Desktop Engaged
7564212194922509100,Organic Search,desktop,14,7.0,6.0,0.0714285714285714,0.6428571428571429,1,Desktop Frecuente
7565550967344737972,Referral,desktop,2,14.0,12.5,0.0,0.0,0,Desktop Engaged
7565764107128651335,Organic Search,mobile,4,4.0,4.0,0.25,0.0,3,Mobile Users
7567817112637547239,Organic Search,desktop,4,19.0,16.0,0.0,0.0,1,Desktop Frecuente
7567999450740996169,Direct,desktop,1,66.0,49.0,0.0,0.0,0,Desktop Engaged
7572337128017560741,Organic Search,desktop,8,6.0,6.0,0.0,0.375,1,Desktop Frecuente
7574410263456433105,Organic Search,desktop,2,42.5,33.0,0.0,0.0,0,Desktop Engaged
7576219858086855027,Organic Search,mobile,5,3.0,3.0,0.4,0.6,3,Mobile Users
7576412479791634134,Organic Search,desktop,7,11.0,10.0,0.0,0.1428571428571428,1,Desktop Frecuente
7579284721829818358,Referral,desktop,2,15.0,12.0,0.5,0.5,1,Desktop Frecuente
7581944643988473648,Organic Search,desktop,5,15.0,13.0,0.0,0.4,1,Desktop Frecuente
7584227374144950004,Organic Search,desktop,2,47.5,35.5,0.0,0.0,0,Desktop Engaged
7585321373986269779,Organic Search,desktop,7,8.0,6.0,0.0,0.0,1,Desktop Frecuente
7586960751046029408,Organic Search,desktop,6,8.5,8.0,0.0,0.3333333333333333,1,Desktop Frecuente
7587138749751940102,Referral,desktop,8,9.5,7.5,0.375,0.0,1,Desktop Frecuente
7587148992661482087,Referral,desktop,3,14.0,11.0,0.0,0.3333333333333333,1,Desktop Frecuente
7587690701654566627,Referral,desktop,5,4.0,4.0,0.0,0.0,1,Desktop Frecuente
7588981130462792361,Referral,desktop,3,24.0,19.0,0.0,0.3333333333333333,0,Desktop Engaged
7589137567725941774,Referral,desktop,1,51.0,43.0,0.0,0.0,0,Desktop Engaged
7589140490994660050,Referral,desktop,9,4.0,4.0,0.1111111111111111,0.1111111111111111,1,Desktop Frecuente
7591955684159608805,Direct,desktop,2,38.0,27.0,0.0,0.0,0,Desktop Engaged
7594157089401877562,Referral,desktop,3,18.0,15.0,0.0,0.0,0,Desktop Engaged
7594746937801444625,Referral,desktop,2,32.0,28.0,0.0,0.0,0,Desktop Engaged
7594910457176925161,Referral,desktop,2,11.5,11.5,0.0,0.0,0,Desktop Engaged
7595424386639223686,Referral,desktop,1,15.0,13.0,0.0,1.0,2,Weekend Warriors
7597832944990027750,Referral,desktop,2,11.0,10.0,0.5,0.0,1,Desktop Frecuente
7602795446904794008,Organic Search,desktop,6,8.0,6.0,0.1666666666666666,0.0,1,Desktop Frecuente
7606335731603327424,Referral,desktop,4,7.0,7.0,0.25,0.0,1,Desktop Frecuente
7608996347103620557,Referral,desktop,2,22.0,16.5,0.0,0.0,0,Desktop Engaged
7611051448678038108,Organic Search,desktop,1,51.0,38.0,0.0,0.0,0,Desktop Engaged
7611245380329580634,Referral,desktop,1,13.0,11.0,0.0,0.0,0,Desktop Engaged
7612168453953047528,Referral,desktop,1,41.0,34.0,0.0,0.0,0,Desktop Engaged
7615721031711474348,Referral,desktop,4,7.5,6.5,0.0,0.0,1,Desktop Frecuente
7616789203807782311,Referral,desktop,2,21.5,20.0,0.0,0.5,2,Weekend Warriors
7618350638899925348,Referral,desktop,1,32.0,27.0,0.0,0.0,0,Desktop Engaged
7619394198510596551,Referral,desktop,2,40.5,30.5,0.0,0.0,0,Desktop Engaged
7622430498708873807,Direct,desktop,1,28.0,27.0,0.0,0.0,0,Desktop Engaged
7622628711953468889,Organic Search,desktop,4,17.5,16.5,0.0,0.25,1,Desktop Frecuente
7623081080262005718,Referral,desktop,1,11.0,9.0,0.0,0.0,0,Desktop Engaged
7623467057602509357,Referral,desktop,1,34.0,30.0,0.0,0.0,0,Desktop Engaged
7624531134410931401,Paid Search,mobile,1,40.0,33.0,0.0,0.0,3,Mobile Users
7625863147445975419,Referral,desktop,2,56.0,40.0,0.0,0.0,0,Desktop Engaged
7626008159205100378,Organic Search,desktop,1,24.0,20.0,0.0,0.0,0,Desktop Engaged
7626451325930281264,Referral,desktop,2,34.5,28.0,0.0,0.0,0,Desktop Engaged
7627090613587216352,Referral,desktop,4,2.5,2.5,0.25,0.0,1,Desktop Frecuente
7628048174455037157,Organic Search,desktop,1,77.0,55.0,0.0,1.0,2,Weekend Warriors
7631154109847654517,Organic Search,desktop,2,19.5,15.5,0.0,0.0,0,Desktop Engaged
7632150231530795841,Organic Search,desktop,6,24.5,16.0,0.0,0.1666666666666666,1,Desktop Frecuente
7632396110260336309,Referral,desktop,9,4.0,4.0,0.2222222222222222,0.2222222222222222,1,Desktop Frecuente
7633401264222322898,Referral,desktop,6,6.5,6.5,0.1666666666666666,0.0,1,Desktop Frecuente
7633475394444208361,Organic Search,desktop,1,75.0,48.0,0.0,0.0,0,Desktop Engaged
7634897085866546110,Referral,desktop,148,3.0,3.0,0.2702702702702703,0.0,1,Desktop Frecuente
7635012716697544709,Organic Search,mobile,8,9.5,9.0,0.0,0.125,3,Mobile Users
7637038443893798015,Referral,desktop,3,6.0,6.0,0.0,0.0,1,Desktop Frecuente
7637175405665019213,Organic Search,mobile,3,6.0,5.0,0.0,0.6666666666666666,3,Mobile Users
7637583730181533171,Organic Search,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
7637940533127194777,Referral,desktop,9,12.0,12.0,0.1111111111111111,0.0,1,Desktop Frecuente
7638200261989402480,Referral,desktop,6,15.0,13.5,0.0,0.0,1,Desktop Frecuente
7638336411447332495,Referral,desktop,8,24.0,19.5,0.25,0.0,1,Desktop Frecuente
7639125894732167820,Direct,desktop,1,19.0,17.0,0.0,0.0,0,Desktop Engaged
7640844068811990915,Referral,desktop,2,12.0,11.0,0.0,0.0,0,Desktop Engaged
7641135753970506301,Organic Search,desktop,1,18.0,16.0,0.0,1.0,2,Weekend Warriors
7642599988772992308,Referral,desktop,9,4.0,4.0,0.1111111111111111,0.1111111111111111,1,Desktop Frecuente
7645423855844337919,Organic Search,desktop,3,3.0,3.0,0.3333333333333333,0.0,1,Desktop Frecuente
7646951145864334861,Organic Search,desktop,3,23.0,18.0,0.3333333333333333,0.0,0,Desktop Engaged
7647399051164881931,Referral,desktop,1,35.0,28.0,0.0,0.0,0,Desktop Engaged
7647458799254065971,Referral,desktop,3,5.0,5.0,0.0,0.6666666666666666,1,Desktop Frecuente
7649024864165957461,Organic Search,desktop,2,21.5,18.0,0.0,0.0,0,Desktop Engaged
7650573166348333190,Referral,desktop,6,6.5,4.5,0.0,0.6666666666666666,1,Desktop Frecuente
7651073139895028250,Referral,desktop,4,19.5,15.0,0.0,0.25,1,Desktop Frecuente
7651728310132014868,Direct,desktop,1,8.0,8.0,0.0,1.0,2,Weekend Warriors
7651960630185038876,Organic Search,tablet,2,27.5,21.5,0.0,0.0,3,Mobile Users
7652124468815517106,Organic Search,desktop,1,16.0,13.0,0.0,0.0,0,Desktop Engaged
7653600583827596196,Organic Search,desktop,2,12.0,11.0,0.5,0.0,1,Desktop Frecuente
7656154866854274850,Referral,desktop,1,18.0,14.0,0.0,0.0,0,Desktop Engaged
7656166664902363407,Referral,desktop,7,10.0,10.0,0.1428571428571428,0.0,1,Desktop Frecuente
7657116022844782849,Referral,desktop,2,10.5,9.5,0.0,0.0,1,Desktop Frecuente
7657672545443379106,Organic Search,desktop,8,12.5,10.5,0.125,0.625,1,Desktop Frecuente
7657968382629784039,Referral,desktop,7,10.0,6.0,0.4285714285714285,0.4285714285714285,1,Desktop Frecuente
7658004825963957145,Referral,desktop,7,31.0,23.0,0.2857142857142857,0.0,1,Desktop Frecuente
7658192084720685827,Referral,desktop,2,11.0,10.0,0.0,0.5,2,Weekend Warriors
7659667031982295774,Organic Search,mobile,2,10.5,9.0,0.5,0.0,3,Mobile Users
7661043951104922558,Organic Search,desktop,6,8.5,8.5,0.0,0.0,1,Desktop Frecuente
7662637796862454922,Referral,desktop,3,9.0,8.0,0.0,0.0,1,Desktop Frecuente
7665584448967359272,Organic Search,desktop,4,10.5,7.5,0.0,0.0,1,Desktop Frecuente
7670063553528001131,Organic Search,desktop,1,32.0,31.0,0.0,1.0,2,Weekend Warriors
7670621252820310471,Referral,desktop,1,10.0,10.0,0.0,0.0,0,Desktop Engaged
7671147450962713082,Referral,desktop,11,13.0,10.0,0.0,0.1818181818181818,1,Desktop Frecuente
7671938929886422316,Referral,desktop,4,11.0,10.5,0.0,0.0,1,Desktop Frecuente
7672124784796015338,Paid Search,desktop,3,30.0,28.0,0.0,0.3333333333333333,0,Desktop Engaged
7674192003340295500,Organic Search,desktop,2,21.0,15.5,0.0,0.5,2,Weekend Warriors
7674873291467776477,Referral,desktop,2,10.5,9.5,0.0,0.0,1,Desktop Frecuente
7675702584577907084,Referral,desktop,2,36.5,29.0,0.0,0.0,0,Desktop Engaged
7675869407000236910,Referral,desktop,7,3.0,3.0,0.4285714285714285,0.1428571428571428,1,Desktop Frecuente
7680759434454622438,Referral,desktop,1,37.0,35.0,0.0,0.0,0,Desktop Engaged
7681832015202637738,Organic Search,desktop,1,14.0,12.0,0.0,0.0,0,Desktop Engaged
7687728141180472347,Organic Search,mobile,2,10.0,8.5,0.0,0.5,3,Mobile Users
7687734256049052066,Referral,desktop,2,42.0,30.5,0.0,0.0,0,Desktop Engaged
7691586922188658432,Direct,desktop,24,1.0,1.0,0.6666666666666666,0.2916666666666667,1,Desktop Frecuente
7691826110185211654,Organic Search,desktop,5,6.0,6.0,0.0,0.6,1,Desktop Frecuente
7691884507775578651,Paid Search,desktop,5,8.0,8.0,0.2,0.0,1,Desktop Frecuente
7693430904622520313,Referral,desktop,4,6.0,6.0,0.5,0.0,1,Desktop Frecuente
7695366805532091485,Referral,desktop,2,22.0,17.5,0.0,0.0,0,Desktop Engaged
7695578750853411684,Organic Search,desktop,1,85.0,58.0,0.0,0.0,0,Desktop Engaged
7696973731640073168,Referral,desktop,4,34.5,25.5,0.0,0.0,0,Desktop Engaged
7697210138804043868,Referral,desktop,6,11.5,10.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
7697599973738347494,Organic Search,desktop,3,6.0,4.0,0.0,0.3333333333333333,1,Desktop Frecuente
7701571111733834937,Direct,desktop,1,35.0,33.0,0.0,0.0,0,Desktop Engaged
7701613595320832147,Organic Search,desktop,11,6.0,6.0,0.2727272727272727,0.0909090909090909,1,Desktop Frecuente
7703634562564929325,Display,mobile,1,50.0,42.0,0.0,1.0,3,Mobile Users
7704158452522194564,Organic Search,desktop,1,22.0,19.0,0.0,1.0,2,Weekend Warriors
7704838802929652478,Organic Search,desktop,10,8.0,7.0,0.2727272727272727,0.2727272727272727,1,Desktop Frecuente
7706423253523283738,Referral,desktop,7,6.0,6.0,0.2857142857142857,0.0,1,Desktop Frecuente
7707232974827201453,Referral,desktop,3,8.0,8.0,0.0,0.0,1,Desktop Frecuente
7708630394810651470,Organic Search,desktop,1,47.0,38.0,0.0,0.0,0,Desktop Engaged
7709616629393983673,Organic Search,mobile,1,20.0,19.0,0.0,1.0,3,Mobile Users
7709768845264385801,Referral,desktop,3,7.0,5.0,0.0,0.0,1,Desktop Frecuente
7710274785859342861,Organic Search,desktop,4,12.0,10.0,0.25,0.0,1,Desktop Frecuente
7713012430069756739,Organic Search,desktop,1,216.0,176.0,0.0,0.0,0,Desktop Engaged
7716135827542308176,Referral,desktop,4,17.0,11.0,0.5,0.0,1,Desktop Frecuente
7716901533486555071,Referral,desktop,3,4.0,4.0,0.0,0.0,1,Desktop Frecuente
7717237857998968115,Organic Search,desktop,3,28.0,22.0,0.0,0.0,0,Desktop Engaged
7718460789580849626,Direct,desktop,1,21.0,18.0,0.0,0.0,0,Desktop Engaged
7721327606863421352,Organic Search,mobile,2,16.5,13.0,0.0,1.0,3,Mobile Users
7723283988655524549,Direct,desktop,1,28.0,22.0,0.0,0.0,0,Desktop Engaged
7724099657846251773,Referral,desktop,2,20.0,16.5,0.0,1.0,2,Weekend Warriors
7725596392985025022,Organic Search,desktop,1,21.0,17.0,0.0,0.0,0,Desktop Engaged
7725691113815221366,Referral,desktop,5,8.0,7.0,0.0,0.0,1,Desktop Frecuente
7727550060577166015,Referral,desktop,3,3.0,3.0,0.0,0.0,1,Desktop Frecuente
7727831218148659507,Direct,desktop,3,9.0,8.0,0.3333333333333333,0.0,1,Desktop Frecuente
7727862869206137569,Direct,mobile,3,6.0,6.0,0.3333333333333333,0.3333333333333333,3,Mobile Users
7729298327600931364,Organic Search,desktop,2,28.0,20.0,0.0,0.0,0,Desktop Engaged
7730778110265788269,Referral,desktop,3,18.5,13.5,0.25,0.0,1,Desktop Frecuente
7731162068091223593,Referral,desktop,1,24.0,22.0,0.0,0.0,0,Desktop Engaged
7731550683138800842,Display,desktop,2,33.0,27.0,0.5,0.0,0,Desktop Engaged
7732090134568997347,Direct,desktop,2,12.0,11.5,0.0,0.0,0,Desktop Engaged
7733098542015261271,Referral,desktop,1,24.0,20.0,0.0,1.0,2,Weekend Warriors
